"ID INTERVENCION","FECHA DE INTERVENCION","FECHA DE INGRESO","UBICACION","PROCEDENCIA","LOCALIZACION ARBOL","ESTADO DE MADUREZ","TIPO DE ARBOL","TIPO DE INTERVENCION","CODIGO ARBOL","ESPECIE","NOMBRE COMUN","ESPECIE TEMPORAL","NOMBRE COMUN TEMPORAL","FAMILIA TEMPORAL","ALTURA TOTAL","ALTURA DE COPA","DAP","ESTADO DEL ARBOL","COBERTURA PIE","INTERVENCIONES SECUNDARIAS","ID ESTADO","TALA ORIGEN","ESTADO DE ARBOL","ESTADO DE INTERVENCION","OBSERVACIONES DE LA INTERVENCION","OBSERVACIONES","ENTIDAD RADICADO","RADICADO","FECHA DE RADICADO","ENTORNO","RIESGO","RECOMENDACIONES","SINTOMAS DE DAÑO MECANICO","AGENTE DE DAÑO MECANICO","SINTOMA DE ENFERMEDAD","SEVERIDAD","MUNICIPIO","COMUNA","BARRIO","DIRECCION","GEO X","GEO Y","LATITUD","LONGITUD","ACTOR","OPERADOR","USUARIO","INTERVENTOR","FUNCIONARIO","ID CONTRATO","CONTRATO","AÑO CONTRATO","VERIFICADO","IMAGEN","NOMBRE ORIGINAL"
"2506","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00116120740073","Dracaena fragrans","Tronco del brasil, dracena, tronco de la felicidad","","","","1.00","0.50","","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Belén","La Gloria","","831651.418","1180178.1706","6.22333937","-75.59853845","Desconocido","Desconocido","","","","","","","No","",""
"104294","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00113080080025","Jacaranda mimosifolia","Jacaranda, gualanday","","","","12.00","6.00","45.00","Individuo Sano","No","","1","","Activo","Aprobado","","","","","","","Daño en Infraestructura por Raíces, Interferencia con Redes Aéreas","Poda de Mantenimiento, Poda de Raices","","","","","Medellín","San Javier","San Javier No.2","","829805.7484","1184042.4734","6.25822184","-75.6153119","Desconocido","Desconocido","","","","","","","No","",""
"162323","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00107030020348","Thevetia peruviana","Catape, Cobalongo","","","","4.00","2.00","11.00","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Robledo","San Germán","","832846.2733","1185148.6252","6.26830056","-75.58787427","Desconocido","Desconocido","","","","","","","No","",""
"162440","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00107030020430","Adonidia merrillii","Manila, palma manila, palma de manila, palma navidad","","","","3.00","1.50","17.00","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Robledo","San Germán","","832879.5774","1185096.1885","6.26782743","-75.58757205","Desconocido","Desconocido","","","","","","","No","",""
"508840","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00116120740093","Caesalpinia pluviosa","Acacia amarilla, Palo Brasil","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831652.2357","1180376.196","6.22512942","-75.59853621","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508843","05/01/2008","05/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00116120740096","Fraxinus uhdei","Urapán, fresno urapán, fresno","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, 2r","","","","","","","","","","","Medellín","Belén","La Gloria","","831674.4457","1180368.8959","6.22506401","-75.5983354","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508866","21/01/2008","21/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Cicatrizacion","00116120740025","Terminalia catappa","Almendro, almendrón, almendra, almendrillo","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831783.6891","1180343.6216","6.22483839","-75.59734796","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508911","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Fertilizacion","00116120740078","Dracaena deremensis","Cinta variegada","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831694.98","1180175.6244","6.22331749","-75.59814489","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508926","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00116120740029","Melia azedarach","Arbol del paraiso","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831595.4097","1180181.4443","6.2233675","-75.59904445","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508967","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Fertilizacion","00116120740131","Rosa chinensis","Rosa","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831522.5419","1180389.1122","6.2252428","-75.59970806","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"509532","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00116110020003","Handroanthus chrysanthus","Guayacán amarillo, cañaguate, guayacán, chicalá, polvillo","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Loma de Los Bernal","","830930.7024","1179736.2158","6.21932557","-75.60503701","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"522756","01/04/2008","01/04/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00107050010015","Pithecellobium dulce","Chiminango, payandé, gallinero, acacia tunuda, azabache","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 2","","","","","","","","","","","Medellín","Robledo","Facultad de Minas","","832434.6555","1185847.1902","6.27460447","-75.59161091","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"522806","01/03/2008","01/03/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Cicatrizacion","00107160200002","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 3","","","","","","","","","","","Medellín","Robledo","Palenque","","832238.3123","1185996.8881","6.27595252","-75.59338853","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"522878","01/02/2008","01/02/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00105190200078","Mangifera indica","Mango, mango canime, mango chancleto, mango de azúcar, mango de chupa","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 1","","","","","","","","","","","Medellín","Castilla","El Progreso","","834124.5304993677","1185821.291642238","6.274414266554071","-75.57634426695263","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"9148752","19/10/2014","09/12/2014","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00110190600010","Archontophoenix cunninghamiana","Payanesa, palma payanesa","","","","8.00","5.20","22.00","Individuo Sano","No","","6","","Desaparecido","Aprobado","","Las variables ingresadas en la intervención anterior están erradas motivo por el cual las tomadas en esta intervención no corresponden a la anterior.","","","","","","Resiembra","","","","","Medellín","La Candelaria","La Candelaria","","834989.4784090216","1183284.385636007","6.25150412","-75.5684654","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Yony Andres Sanchez Puerta","Jonatan Cardona","","90","4600055369","2014","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9148752/5369_LA3409.jpg","5369_LA3409.jpg"
"9236007","03/11/2015","18/11/2015","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Monitoreo de variables dasometricas","00105140190590","Brunfelsia pauciflora","Francesino","","","","2.10","0.50","1.59","Individuo Sano","Si","Aplicación material vegetal picado, Fertilizacion, Limpieza, Plateo","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Castilla","Alfonso López","","834315.4668826471","1186989.0178747943","6.28497486","-75.57464954","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","William Alzate  ","Jonatan Cardona","","115","4600059174","2015","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9236007/9174_W3995.JPG","9174_W3995.JPG"
"9277120","28/10/2015","02/02/2016","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","001AUC20001271","Archontophoenix cunninghamiana","Payanesa, palma payanesa","","","","4.50","2.00","7.96","Individuo Sano","Si","Aplicación material vegetal picado, Fertilizacion, Limpieza, Plateo","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Corregimiento de San Antonio de Prado","San Antonio de Prado","","826732.2230528115","1174996.0400551024","6.17636699","-75.64283416","Área Metropolitana del Valle de Aburrá","ECOSISTEMAS SAS","","","","106","300","2014","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9277120/300_T8710.JPG","300_T8710.JPG"
"9834503","22/03/2018","12/04/2018","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Limpieza","00108090000093","Crescentia cujete","Totumo, calabazo, totuma, mate","","","","0.00","0.00","0.00","Desconocido","Si","Fertilizacion, Plateo, Poda de Mantenimiento","1","","Activo","Aprobado","","El sitio recibió un mantenimiento adicional, por el jardín botánico, en la fecha: 26/03/2019, el cual no se alcanzó a visitar por terminación del contrato 4600074768 de 2018.","","","","","","","","","","","Medellín","Villa Hermosa","Sucre","","836434.8839660868","1182628.1842421694","6.2456092","-75.55539171","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","William Alzate  ","","","271","4600074768_SMA","2018","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9834503/4768_LC_2750.jpg","4768_LC_2750.jpg"
"10145512","12/05/2018","04/02/2019","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Patrimonio Cultural","Monitoreo de variables dasometricas","00110190580045","Washingtonia robusta","Palma washingtonia","","","","21.90","19.50","49.00","Individuo Sano","Si","","1","","Activo","Aprobado","","Ubicado en Carrera 52 N° 52 - 43, Zona Verde Museo de Antioquia, Municipio de Medellín","","","","","","","","","","","Medellín","La Candelaria","La Candelaria","","834960.46403651","1183403.30810337","6.25257838","-75.56873055","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Yony Andres Sanchez Puerta","Jonatan Cardona","","316","4600074768_PCAM","2018","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/10145512/4768_PCAM_00465.jpg","4768_PCAM_00465.jpg"
"10281455","20/06/2019","27/06/2019","Mapas.Medellin","Desconocida","Zona Privada","Juvenil","Común","Limpieza","00114200090243","Clusia orthoneura","Flor de cera","","","","0.00","0.00","0.00","Desconocido","Si","Fertilizacion, Plateo","1","","Activo","Aprobado","","ID SITIO_122.","","","","","","","","","","","Medellín","El Poblado","Astorga","","834203.0742172254","1178636.3373329","6.20946783","-75.57545017","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","William Alzate  ","","","354","4600080840","2019","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/10281455/80840_W00848.JPG","80840_W00848.JPG"
"10390460","13/08/2019","02/10/2019","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Común","Tala","001null0003932","Terminalia catappa","Almendro, almendrón, almendra, almendrillo","","","","0.00","0.00","0.00","","","","3","","Talado","Aprobado","","Individuo arbóreo talado bajo Resolución Metropolitana, Radicado N� 00-000851 de 23 de Abril de 2019. Regular estado fitosanitario y estructural, adulto, ramas secas y quebradas. Se encuentra descompensado. Ademas interfiere con ampliación de vía.  Alta dificultad en el registro fotográfico por alto flujo vehicular. ID:256","","","","","","Resiembra","","","","","Medellín","La Candelaria","El Chagualo","    ","834596.6464","1184578.1524","6.26318908","-75.57204726","EDU","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Laura Milena Jaramillo Marin","Sandra Milena Osorio Osorio","Yony Andres Sanchez Puerta","385","3326-18CH","2019","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/10390460/N.07_LJ00515T.jpg","N.07_LJ00515T.jpg"
"10689699","15/12/2020","29/01/2021","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Limpieza","00101040420029","Brunfelsia pauciflora","Francesino","","","","0.00","0.00","0.00","Individuo Sano","Si","Fertilizacion, Plateo","6","","Desaparecido","Aprobado","","ID_SITIO:86 La herrera","","","","","","","","","","","Medellín","Popular","Granizal","    ","837452.0608","1188009.2091","6.29427736","-75.54633925","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Daniel Mejia George","Silvana Rico Castañeda","Nicolas Alberto Rivillas","1015","4600085228","2020","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00101/0010104/10689699/0.jpg","85228_DM_8024.jpg"
"10787367","24/06/2021","02/11/2021","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Común","Monitoreo de variables dasometricas","00110090050182","Roystonea regia","Palma real de Cuba, palma real, palma botella","","","","13.20","8.20","29.00","Individuo Sano","Si","","1","","Activo","Aprobado","","Según la visita técnica se recomienda: poda de seguridad con el fin de retirar la hoja verde (UNA) que está interfiriendo con la valla publicitaria del Palacio de Exposiciones. No se podrá retirar inflorescencias y si se encuentra otra hoja en estado deteriorado se puede retirar con previa consulta al área técnica.","","","","","Posible Caida de Ramas","Poda de Mantenimiento","","","","","Medellín","La Candelaria","La Alpujarra","    Carrera 55 N 41-17","834189.2820442038","1182257.725162842","6.24220307","-75.57566753","EMVARIAS S.A. E.S.P.","DVB Ingeniería S.A.S.","Santiago Higuita Taborda","Andrés Felipe Romero Choperena","Leider Andres Arias Garcia","1084","CW116029","2021","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00110/0011022/10787367/0.jpg","LT_014 A (3).jpg"
"11202801","06/02/2023","01/03/2023","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00105190200101","Pithecellobium dulce","Chiminango, payandé, gallinero, acacia tunuda, azabache","","","","4.90","2.80","17.63","Individuo Sano","No","Poda de Mantenimiento","1","","Activo","VB Interventor","","CTO: R31-11","","","","Luminarias , Postes de energía, Redes de distribución - Media tensión abierta","","","","","","","Medellín","Castilla","El Progreso","    ","834229.9971184237","1185564.5896349484","6.272096534137987","-75.57538487484376","EPM - AMVA","INGEOMEGA","María Alejandra Gutierrez Caicedo","Gladis Soraida Suarez Jimenez","","1301","CW-240966","2022","No","https://www.medellin.gov.co/sau/images/intervencion/001/00105/0010519/11202801/0.jpg","140.jpg"
"11408105","28/10/2023","05/12/2023","Mapas.Medellin","Desconocida","Zona Privada","Juvenil","Común","Monitoreo de variables dasometricas","00110160410193","Araucaria heterophylla","Araucaria, Araucaria Real, pino de la isla de Norfolk","","","","0.00","0.00","0.00","Individuo Desaparecido","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","Boston","    ","836200.8763","1182933.747","6.24836542","-75.55751336","Secretaría del Medio Ambiente","Secretaria de Medio Ambiente","Yony Andres Sanchez Puerta","","","1363","20230719","2023","No","",""
